Products — Final Business Master,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
"Final values only • Filterable catalogue • Profit, margin and markup are formula-driven",,,,,,,,,,,,,
,,,,,,,,,,,,,
SKU,Product Name,Category,Sales Type,Unit of Measure,Pack Quantity,Currency,Wholesale Price,Buying Price,Profit,Profit Margin %,Markup %,Active,Source Key
RS-001961,ORO CORRECTION PEN BOX,Correction pen,Wholesale,Box,,PKR,432,396,36,0.08333333333333333,0.09090909090909091,True,WS-RATES:55:18
RS-001962,ORO 12 COLOUR HALF,PENCIL COLOR,Wholesale,Piece,,PKR,118,112,6,0.05084745762711865,0.05357142857142857,True,WS-RATES:55:19
RS-001963,ORO 12 COLOUR FULL NO 151,PENCIL COLOR,Wholesale,Piece,,PKR,202,181.5,20.5,0.10148514851485149,0.11294765840220386,True,WS-RATES:55:20
RS-001964,ORO REMOVER,REMOVERS,Wholesale,Piece,,PKR,195,185.5,9.5,0.04871794871794872,0.05121293800539083,True,WS-RATES:55:21
RS-001965,ORO SCALE 6 INCH,SCALES,Wholesale,Piece,,PKR,26.5,20,6.5,0.24528301886792453,0.325,True,WS-RATES:55:22
RS-001966,ORO SCALE 8 INCH,SCALES,Wholesale,Piece,,PKR,39,31,8,0.20512820512820512,0.25806451612903225,True,WS-RATES:55:23
RS-001967,ORO SCALE 12 INCH,SCALES,Wholesale,Piece,,PKR,48,37.8,10.200000000000003,0.21250000000000005,0.26984126984126994,True,WS-RATES:55:24
RS-001968,ORO SPAYSER ERASER,ERASERS,Wholesale,Piece,,PKR,415,350,65,0.1566265060240964,0.18571428571428572,True,WS-RATES:55:25
RS-001969,ORO OFFYSO ERASER,ERASERS,Wholesale,Piece,,PKR,425,350,75,0.17647058823529413,0.21428571428571427,True,WS-RATES:55:26
RS-001970,ORO 24/6 PIN (S),STAPLER PIN,Wholesale,Piece,,PKR,48,44,4,0.08333333333333333,0.09090909090909091,True,WS-RATES:55:27
RS-001971,ORO 24/6 PIN (BOX),STAPLER PIN,Wholesale,Box,,PKR,480,426,54,0.1125,0.1267605633802817,True,WS-RATES:55:28
RS-001972,ORO 10 NUM PIN (1 PC),STAPLERS,Individual,Piece,1,PKR,27,25,2,0.07407407407407407,0.08,True,WS-RATES:55:29
RS-001973,ORO 10 NUM PIN (BOX),STAPLER PIN,Wholesale,Box,,PKR,500,485,15,0.03,0.030927835051546393,True,WS-RATES:55:30
RS-001974,ORO INK PEN INKY WINKS,Fountain pen,Wholesale,Piece,,PKR,640,615,25,0.0390625,0.04065040650406504,True,WS-RATES:55:31
RS-001975,ORO INK PEN VELOCITY,Fountain pen,Wholesale,Piece,,PKR,790,715,75,0.0949367088607595,0.1048951048951049,True,WS-RATES:55:32
RS-001976,ORO INK PEN INOVVA,Fountain pen,Wholesale,Piece,,PKR,790,715,75,0.0949367088607595,0.1048951048951049,True,WS-RATES:55:33
RS-001977,ORO INK PEN SPEED STAR,Fountain pen,Wholesale,Piece,,PKR,740,715,25,0.033783783783783786,0.03496503496503497,True,WS-RATES:55:34
RS-001978,ORO INK PEN FLEX,Fountain pen,Wholesale,Piece,,PKR,840,812,28,0.03333333333333333,0.034482758620689655,True,WS-RATES:55:35
RS-001979,ORO INK PEN SPYDER,Fountain pen,Wholesale,Piece,,PKR,840,812,28,0.03333333333333333,0.034482758620689655,True,WS-RATES:55:36
RS-001980,ORO INK PEN TURBOGRIP,Fountain pen,Wholesale,Piece,,PKR,840,812,28,0.03333333333333333,0.034482758620689655,True,WS-RATES:55:37
RS-001981,ORO TRIMETAL PENCIL 12PCS,PENCILS,Wholesale,Rim,12,PKR,192,184,8,0.041666666666666664,0.043478260869565216,True,WS-RATES:56:2
RS-001982,ORO PREMIA PENCIL 12PCS,PENCILS,Wholesale,Pack,12,PKR,192,183,9,0.046875,0.04918032786885246,True,WS-RATES:56:3
RS-001983,ORO PLATINO PENCIL 12PCS,PENCILS,Wholesale,Pack,12,PKR,188,176,12,0.06382978723404255,0.06818181818181818,True,WS-RATES:56:4
RS-001984,ORO SPLASH PENCIL 12PCS,PENCILS,Wholesale,Pack,12,PKR,192,183,9,0.046875,0.04918032786885246,True,WS-RATES:56:5
RS-001985,ORO TRIFLE PENCIL (6PCS),PENCILS,Wholesale,Pack,6,PKR,108,99,9,0.08333333333333333,0.09090909090909091,True,WS-RATES:56:6
RS-001986,ORO SHARPNER JAR 20,SHARPNERS,Wholesale,Jar,,PKR,750,610,140,0.18666666666666668,0.22950819672131148,True,WS-RATES:56:7
RS-001987,ORO REEKO SHARPNER JAR,SHARPNERS,Wholesale,Jar,,PKR,450,408,42,0.09333333333333334,0.10294117647058823,True,WS-RATES:56:8
RS-001988,ORO PREMIA JAR,PENCIL JAR,Wholesale,Jar,,PKR,1152,1102,50,0.043402777777777776,0.045372050816696916,True,WS-RATES:56:9
RS-001989,ORO TRIFLE JAR,PENCIL JAR,Wholesale,Jar,,PKR,1296,1200,96,0.07407407407407407,0.08,True,WS-RATES:56:10
RS-001990,DUX CORRECTION 139(1 PCS),Correction pen,Individual,Piece,1,PKR,38,35,3,0.07894736842105263,0.08571428571428572,True,WS-RATES:56:11
RS-001992,ORO SPLASH JAR,PENCIL JAR,Wholesale,Jar,,PKR,1152,1102,50,0.043402777777777776,0.045372050816696916,True,WS-RATES:56:13
RS-001993,DUX CORRECTION 140(1 PCS),Correction pen,Individual,Piece,1,PKR,38,35,3,0.07894736842105263,0.08571428571428572,True,WS-RATES:56:14
RS-001994,DUX SILVER SHARPNER 503,SHARPNERS,Wholesale,Piece,,PKR,630,605,25,0.03968253968253968,0.04132231404958678,True,WS-RATES:56:15
RS-001995,DUX SHARPENER (506),SHARPNERS,Wholesale,Piece,,PKR,760,710,50,0.06578947368421052,0.07042253521126761,True,WS-RATES:56:16
RS-001996,DUX SHARPENER (505),SHARPNERS,Wholesale,Piece,,PKR,760,710,50,0.06578947368421052,0.07042253521126761,True,WS-RATES:56:17
RS-001997,DUX SHARPENER (502),SHARPNERS,Wholesale,Piece,,PKR,390,360,30,0.07692307692307693,0.08333333333333333,True,WS-RATES:56:18
RS-001998,DUX GEL PEN DX 1000,GEL PEN,Wholesale,Piece,,PKR,564,516,48,0.0851063829787234,0.09302325581395349,True,WS-RATES:56:19
RS-001999,DUX GEL PEN STICK (301),GEL PEN,Wholesale,Piece,,PKR,432,396,36,0.08333333333333333,0.09090909090909091,True,WS-RATES:56:20
RS-002000,DUX GEL PEN OFFICE (901),GEL PEN,Wholesale,Piece,,PKR,588,528,60,0.10204081632653061,0.11363636363636363,True,WS-RATES:56:21
RS-002001,UNI SIGNO (SILVER),GEL PEN,Wholesale,Piece,,PKR,125,98,27,0.216,0.2755102040816326,True,WS-RATES:56:22
RS-002002,......,PAINT MARKERS,Wholesale,Piece,,PKR,220,203,17,0.07727272727272727,0.08374384236453201,True,WS-RATES:56:23
RS-002003,UNI PAINT MARKER,PAINT MARKERS,Wholesale,Piece,,PKR,230,198,32,0.1391304347826087,0.16161616161616163,True,WS-RATES:56:24
RS-002004,UNI SIGNO,GEL PEN,Wholesale,Piece,,PKR,125,98,27,0.216,0.2755102040816326,True,WS-RATES:56:25
RS-002005,UNI SIGNO (GOLDEN),GEL PEN,Wholesale,Piece,,PKR,130,100,30,0.23076923076923078,0.3,True,WS-RATES:56:26
RS-002006,UNI EYE FINE 157,GEL PEN,Wholesale,Piece,,PKR,260,240,20,0.07692307692307693,0.08333333333333333,True,WS-RATES:56:27
RS-002007,UNI EYE MICRO 150,GEL PEN,Wholesale,Piece,,PKR,265,240,25,0.09433962264150944,0.10416666666666667,True,WS-RATES:56:28
RS-002008,MASTER QALAM (604),CUT MARKERS,Wholesale,Piece,,PKR,165,141,24,0.14545454545454545,0.1702127659574468,True,WS-RATES:56:29
RS-002009,MASTER QALAM (605),CUT MARKERS,Wholesale,Piece,,PKR,185,161,24,0.12972972972972974,0.14906832298136646,True,WS-RATES:56:30
RS-002010,SIGNATURE POINTER JAR,POINTER,Wholesale,Jar,,PKR,1800,1568,232,0.1288888888888889,0.14795918367346939,True,WS-RATES:56:31
RS-002011,SIGNATURE SUPERLINER,POINTER,Wholesale,Piece,,PKR,125,118,7,0.056,0.059322033898305086,True,WS-RATES:56:32
RS-002012,SIGNATURE SPLASH POINTER,POINTER,Wholesale,Piece,,PKR,205,199,6,0.02926829268292683,0.03015075376884422,True,WS-RATES:56:33
RS-002013,SIGNATURE POINTER,POINTER,Wholesale,Piece,,PKR,240,226,14,0.058333333333333334,0.061946902654867256,True,WS-RATES:56:34
RS-002014,SIGNATURE KATIB,CUT MARKERS,Wholesale,Piece,,PKR,127,120,7,0.05511811023622047,0.058333333333333334,True,WS-RATES:56:35
RS-002015,SIGNATURE MARKER,MARKER,Wholesale,Piece,,PKR,120,109,11,0.09166666666666666,0.10091743119266056,True,WS-RATES:56:36
RS-002016,SIGNATURE BLU,BALL POINT,Wholesale,Piece,,PKR,158,154,4,0.02531645569620253,0.025974025974025976,True,WS-RATES:56:37
RS-002017,SIGNATURE ORENJ,BALL POINT,Wholesale,Piece,,PKR,158,149,9,0.056962025316455694,0.06040268456375839,True,WS-RATES:57:2
RS-002018,/DOLLAR MARKER,MARKER,Wholesale,Piece,,PKR,159,154.233,4.766999999999996,0.02998113207547167,0.03090778238120244,True,WS-RATES:57:3
RS-002019,DOLLAR JET FLOW,GEL PEN,Wholesale,Piece,,PKR,308,298.76,9.240000000000009,0.03000000000000003,0.030927835051546424,True,WS-RATES:57:4
RS-002020,DOLLAR 8g GUM STICK,GUM STICK,Wholesale,Piece,,PKR,71,66.69,4.310000000000002,0.06070422535211271,0.06462738041685413,True,WS-RATES:57:5
RS-002021,DOLLAR 20G GUM STICK,GUM STICK,Wholesale,Piece,,PKR,130,126,4,0.03076923076923077,0.031746031746031744,True,WS-RATES:57:6
RS-002022,DOLLAR 35g GUM STICK,GUM STICK,Wholesale,Piece,,PKR,194,184.3,9.699999999999989,0.04999999999999994,0.052631578947368356,True,WS-RATES:57:7
RS-002023,DOLLAR 8g GUM STICK (BOX),GLUE GUN,Wholesale,Box,,PKR,1692,1641,51,0.030141843971631204,0.031078610603290677,True,WS-RATES:57:8
RS-002024,DOLLAR 35G GUM STICK (BOX),GLUE GUN,Wholesale,Box,,PKR,2327,2257.19,69.80999999999995,0.029999999999999978,0.030927835051546365,True,WS-RATES:57:9
RS-002025,DOLLAR 20G GUM STICK (BOX),GLUE GUN,Wholesale,Box,,PKR,1558,1511.26,46.74000000000001,0.030000000000000006,0.030927835051546396,True,WS-RATES:57:10
RS-002026,DOLLAR NEON (15pcs),HIGHLIGHTER,Wholesale,Pack,15,PKR,870,844,26,0.029885057471264367,0.030805687203791468,True,WS-RATES:57:11
RS-002027,DOLLAR NEON (30pcs),HIGHLIGHTER,Wholesale,Pack,30,PKR,1740,1687.78,52.22000000000003,0.03001149425287358,0.030940051428503732,True,WS-RATES:57:12
RS-002028,DOLLAR NEON 10 PCS,HIGHLIGHTER,Wholesale,Pack,10,PKR,580,562.6,17.399999999999977,0.02999999999999996,0.03092783505154635,True,WS-RATES:57:13
RS-002029,DOLLAR BOARD INK 15ml (BOX),BOARD & PERMANENT,Wholesale,Box,,PKR,1041,1009.8,31.200000000000045,0.02997118155619601,0.03089720736779565,True,WS-RATES:57:14
RS-002030,DOLLAR BOARD MARKER (BOX),BOARD & PERMANENT,Wholesale,Box,,PKR,677,656.7,20.299999999999955,0.029985228951255473,0.03091213643977456,True,WS-RATES:57:15
RS-002031,DOLLAR 30ML INK,FOUNTAIN INK,Wholesale,Piece,,PKR,37,35.65,1.3500000000000014,0.03648648648648652,0.037868162692847165,True,WS-RATES:57:16
RS-002032,DOLLAR 60ML INK(1PC),FOUNTAIN INK,Individual,Piece,1,PKR,54,51.81,2.1899999999999977,0.04055555555555551,0.04226983207874923,True,WS-RATES:57:17
RS-002033,MERCURY INK PEN INKSPIRE,INK PEN,Wholesale,Piece,,PKR,550,510,40,0.07272727272727272,0.0784313725490196,True,WS-RATES:57:18
RS-002034,MERCURY INK PEN WAVE,INK PEN,Wholesale,Piece,,PKR,525,465,60,0.11428571428571428,0.12903225806451613,True,WS-RATES:57:19
RS-002035,MERCURY INK PEN ASTRO,INK PEN,Wholesale,Piece,,PKR,500,465,35,0.07,0.07526881720430108,True,WS-RATES:57:20
RS-002036,MERCURY ST 10,MARKER COLOR,Wholesale,Piece,,PKR,87,80,7,0.08045977011494253,0.0875,True,WS-RATES:57:21
RS-002037,MERCURY CORRECTION PEN,Correction pen,Wholesale,Piece,,PKR,36,35.5,0.5,0.013888888888888888,0.014084507042253521,True,WS-RATES:57:22
RS-002038,MERCURY DOUBLE CUT MARKER,CUT MARKERS,Wholesale,Piece,,PKR,290,271,19,0.06551724137931035,0.07011070110701106,True,WS-RATES:57:23
RS-002039,MERCURY FAST POINTER(BLUE),POINTER,Wholesale,Piece,,PKR,130,120,10,0.07692307692307693,0.08333333333333333,True,WS-RATES:57:24
RS-002040,MERCURY FAST POINTER,POINTER,Wholesale,Piece,,PKR,130,120,10,0.07692307692307693,0.08333333333333333,True,WS-RATES:57:25
RS-002041,MERCURY FIBRE TIP MARKER,MARKER,Wholesale,Piece,,PKR,87,79,8,0.09195402298850575,0.10126582278481013,True,WS-RATES:57:26
RS-002042,MERCURY CUT MARKER 805,CUT MARKERS,Wholesale,Piece,,PKR,160,152,8,0.05,0.05263157894736842,True,WS-RATES:57:27
RS-002043,MERCURY CUT MARKER 804,CUT MARKERS,Wholesale,Piece,,PKR,145,135,10,0.06896551724137931,0.07407407407407407,True,WS-RATES:57:28
RS-002044,MERCURY CUT MARKER,CUT MARKERS,Wholesale,Piece,,PKR,88,81,7,0.07954545454545454,0.08641975308641975,True,WS-RATES:57:29
RS-002045,MERCURY 7620 PENCIL (GLASS),PENCIL JAR,Wholesale,Piece,,PKR,690,630,60,0.08695652173913043,0.09523809523809523,True,WS-RATES:57:30
RS-002046,DOLLAR 60ML (BOX),FOUNTAIN INK,Wholesale,Box,,PKR,641,621.77,19.230000000000018,0.030000000000000027,0.03092783505154642,True,WS-RATES:57:31
RS-002047,DOLLAR 30ML INK (BOX),FOUNTAIN INK,Wholesale,Box,,PKR,441,427.77,13.230000000000018,0.03000000000000004,0.030927835051546435,True,WS-RATES:57:32
RS-002048,MERCURY 7720 PENCIL (GLASS),PENCIL JAR,Wholesale,Piece,,PKR,660,603,57,0.08636363636363636,0.0945273631840796,True,WS-RATES:57:33
RS-002049,MERCURY 8120 PENCIL (GLASS),PENCIL JAR,Wholesale,Piece,,PKR,708,642,66,0.09322033898305085,0.102803738317757,True,WS-RATES:57:34
RS-002050,MERCURY 7820 PENCIL (JAR),PENCIL JAR,Wholesale,Jar,,PKR,756,750,6,0.007936507936507936,0.008,True,WS-RATES:57:35
RS-002051,MERCURY 7820 PENCIL (GLASS),PENCIL JAR,Wholesale,Piece,,PKR,732,725,7,0.009562841530054645,0.009655172413793104,True,WS-RATES:57:36
RS-002052,DOLLAR PERMANENT MARKER(BO),BOARD & PERMANENT,Wholesale,Piece,,PKR,667,647,20,0.029985007496251874,0.030911901081916538,True,WS-RATES:57:37
RS-002053,MERCURY PENCIL BOX,GEOMATRIES,Wholesale,Box,,PKR,125,116,9,0.072,0.07758620689655173,True,WS-RATES:58:2
RS-002054,DOLLAR PERMANENT MARKER 1 P,BOARD & PERMANENT,Wholesale,Piece,1,PKR,56,53.92,2.0799999999999983,0.03714285714285711,0.038575667655786315,True,WS-RATES:58:3
RS-002055,MERCURY SCHOOL BOX,GEOMATRIES,Wholesale,Box,,PKR,145,135,10,0.06896551724137931,0.07407407407407407,True,WS-RATES:58:4
RS-002056,DOLLAR CLIPPER,BALL POINT,Wholesale,Piece,,PKR,144,139.68,4.319999999999993,0.029999999999999954,0.03092783505154634,True,WS-RATES:58:5
RS-002057,DOLLAR BP 3,BALL POINT,Wholesale,Piece,,PKR,216,209.52,6.47999999999999,0.029999999999999954,0.03092783505154634,True,WS-RATES:58:6
RS-002058,UHU 13 NUMBER,UHU,Wholesale,Piece,,PKR,240,202,38,0.15833333333333333,0.18811881188118812,True,WS-RATES:58:7
RS-002059,UHU 14 NUMBER,UHU,Wholesale,Piece,,PKR,570,552,18,0.031578947368421054,0.03260869565217391,True,WS-RATES:58:8
RS-002060,UHU 6 NUMBER,UHU,Wholesale,Piece,,PKR,380,345,35,0.09210526315789473,0.10144927536231885,True,WS-RATES:58:9
RS-002061,UHU 11 NUMBER,UHU,Wholesale,Piece,,PKR,105,90,15,0.14285714285714285,0.16666666666666666,True,WS-RATES:58:10
RS-002062,UHU 12 NUMBER,UHU,Wholesale,Piece,,PKR,175,142,33,0.18857142857142858,0.2323943661971831,True,WS-RATES:58:11
RS-002063,UHU 10 NUMBER,UHU,Wholesale,Piece,,PKR,410,383,27,0.06585365853658537,0.07049608355091384,True,WS-RATES:58:12
RS-002064,PIANO INK REMOVER,REMOVERS,Wholesale,Piece,,PKR,196,186,10,0.05102040816326531,0.053763440860215055,True,WS-RATES:58:13
RS-002065,PIANO INK PEN URDU,INK PEN,Wholesale,Piece,,PKR,590,560,30,0.05084745762711865,0.05357142857142857,True,WS-RATES:58:14
RS-002066,PIANO INK PEN PLUS+,INK PEN,Wholesale,Piece,,PKR,530,504,26,0.04905660377358491,0.051587301587301584,True,WS-RATES:58:15
RS-002067,PIANO FOUNTAIN PEN,INK PEN,Wholesale,Piece,,PKR,580,550,30,0.05172413793103448,0.05454545454545454,True,WS-RATES:58:16
RS-002068,PIANO A STAR PEN,INK PEN,Wholesale,Piece,,PKR,400,380,20,0.05,0.05263157894736842,True,WS-RATES:58:17
RS-002069,PIANO SCHOOL PEN,INK PEN,Wholesale,Piece,,PKR,670,636,34,0.050746268656716415,0.05345911949685535,True,WS-RATES:58:18
RS-002070,PIANO 92.97 INK PEN,Fountain pen,Wholesale,Piece,,PKR,740,703,37,0.05,0.05263157894736842,True,WS-RATES:58:19
RS-002071,PIANO CLEAR INK PEN,Fountain pen,Wholesale,Piece,,PKR,600,570,30,0.05,0.05263157894736842,True,WS-RATES:58:20
RS-002072,PIANO SMART INK PEN,Fountain pen,Wholesale,Piece,,PKR,560,532,28,0.05,0.05263157894736842,True,WS-RATES:58:21
RS-002073,PIANO SMART (SED) INK PEN,Fountain pen,Wholesale,Piece,,PKR,590,560,30,0.05084745762711865,0.05357142857142857,True,WS-RATES:58:22
RS-002074,PIANO 786 INK PEN,Fountain pen,Wholesale,Piece,,PKR,905,860,45,0.049723756906077346,0.05232558139534884,True,WS-RATES:58:23
RS-002075,PIANO FINE LINER(COMFPRT),POINTER,Wholesale,Piece,,PKR,200,190,10,0.05,0.05263157894736842,True,WS-RATES:58:24
RS-002076,PIANO BOARD INK 60ML,BOARD INK,Wholesale,Piece,,PKR,228,216.6,11.400000000000006,0.050000000000000024,0.052631578947368446,True,WS-RATES:58:25
RS-002077,PIANO INK 60 ML (BOX),FOUNTAIN INK,Wholesale,Box,,PKR,564,535.8,28.200000000000045,0.05000000000000008,0.05263157894736851,True,WS-RATES:58:26
RS-002078,PIANO INK 60ML,FOUNTAIN INK,Wholesale,Piece,,PKR,47,44.65,2.3500000000000014,0.05000000000000003,0.05263157894736845,True,WS-RATES:58:27
RS-002079,PIANO INK 30ML (BOX),FOUNTAIN INK,Wholesale,Box,,PKR,366,347.7,18.30000000000001,0.05000000000000003,0.05263157894736845,True,WS-RATES:58:28
RS-002080,PIANO INK 30ML,FOUNTAIN INK,Wholesale,Piece,,PKR,30.5,28.97,1.5300000000000011,0.050163934426229545,0.05281325509147398,True,WS-RATES:58:29
RS-002082,PIANO TR 17 SHARPNER,SHARPNERS,Wholesale,Piece,,PKR,465,441.75,23.25,0.05,0.05263157894736842,True,WS-RATES:58:31
RS-002083,PIANO TR 14 SHARPNER,SHARPNERS,Wholesale,Piece,,PKR,360,342,18,0.05,0.05263157894736842,True,WS-RATES:58:32
RS-002084,PIANO TR 18 SHARPNER,SHARPNERS,Wholesale,Piece,,PKR,450,427.5,22.5,0.05,0.05263157894736842,True,WS-RATES:58:33
RS-002085,PIANO PENCIL BOX,GEOMATRIES,Wholesale,Box,,PKR,130,124,6,0.046153846153846156,0.04838709677419355,True,WS-RATES:58:34
RS-002086,PIANO MATH BOX (WR 503),GEOMATRIES,Wholesale,Box,,PKR,320,304,16,0.05,0.05263157894736842,True,WS-RATES:58:35
RS-002087,PIANO STAR JAR LARGE,PENCILS,Wholesale,Jar,,PKR,880,836,44,0.05,0.05263157894736842,True,WS-RATES:58:36
RS-002088,DOLLAR SP 10,INK PEN,Wholesale,Piece,,PKR,542,525.74,16.25999999999999,0.02999999999999998,0.030927835051546376,True,WS-RATES:58:37
RS-002089,PIANO STAR JAR SMALL,PENCILS,Wholesale,Jar,,PKR,660,627,33,0.05,0.05263157894736842,True,WS-RATES:59:2
RS-002090,DOLLAR FP 5,INK PEN,Wholesale,Piece,,PKR,435,422,13,0.029885057471264367,0.030805687203791468,True,WS-RATES:59:3
RS-002091,PIANO STAR PENCIL,PENCILS,Wholesale,Piece,,PKR,167,159.5,7.5,0.04491017964071856,0.047021943573667714,True,WS-RATES:59:4
RS-002092,PIANO PREMIUM PENCIL,PENCILS,Wholesale,Piece,,PKR,190,180.5,9.5,0.05,0.05263157894736842,True,WS-RATES:59:5
RS-002093,DOLLAR 717 QALAM,INK PEN,Wholesale,Piece,,PKR,554,537.38,16.620000000000005,0.03000000000000001,0.0309278350515464,True,WS-RATES:59:6
RS-002094,TEMPO 12 COLOUR HALF,PENCIL COLOR,Wholesale,Piece,,PKR,103,97.85,5.150000000000006,0.05000000000000006,0.05263157894736848,True,WS-RATES:59:7
RS-002095,PIANO 12 HALF COLOUR PENCIL,PENCIL COLOR,Wholesale,Piece,,PKR,110,104.5,5.5,0.05,0.05263157894736842,True,WS-RATES:59:8
RS-002096,PIANO PC 12 FULL COLOUR PENCI,PENCIL COLOR,Wholesale,Piece,,PKR,214,213,1,0.004672897196261682,0.004694835680751174,True,WS-RATES:59:9
RS-002097,DOLLAR 717i CRYSTAL,INK PEN,Wholesale,Piece,,PKR,590,572.3,17.700000000000045,0.03000000000000008,0.030927835051546473,True,WS-RATES:59:10
RS-002098,PIANO SMART HIGHLIGHTER,HIGHLIGHTER,Wholesale,Piece,,PKR,290,275.5,14.5,0.05,0.05263157894736842,True,WS-RATES:59:11
RS-002099,DOLLAR GLAM PEN,INK PEN,Wholesale,Piece,,PKR,446,432.62,13.379999999999995,0.02999999999999999,0.030927835051546382,True,WS-RATES:59:12
RS-002100,PIANO HIGHLIGHTER 10PCS,HIGHLIGHTER,Wholesale,Pack,10,PKR,480,456,24,0.05,0.05263157894736842,True,WS-RATES:59:13
RS-002101,DOLLAR BLISS PEN,INK PEN,Wholesale,Piece,,PKR,604,586,18,0.029801324503311258,0.030716723549488054,True,WS-RATES:59:14
RS-002102,PIANO CLASSIC GEL,GEL PEN,Wholesale,Piece,,PKR,445,423,22,0.04943820224719101,0.05200945626477541,True,WS-RATES:59:15
RS-002103,DOLLAR INK REMOVER,REMOVERS,Wholesale,Piece,,PKR,270,257,13,0.04814814814814815,0.05058365758754864,True,WS-RATES:59:16
RS-002104,PIANO NATION FINELINER,POINTER,Wholesale,Piece,,PKR,135,128,7,0.05185185185185185,0.0546875,True,WS-RATES:59:17
RS-002105,TEMPO CUT MARKER,CUT MARKERS,Wholesale,Piece,,PKR,94,87.4,6.599999999999994,0.07021276595744674,0.07551487414187635,True,WS-RATES:59:18
RS-002106,PIANO SILVER GEL PEN,BALL POINT,Wholesale,Piece,,PKR,535,508,27,0.05046728971962617,0.0531496062992126,True,WS-RATES:59:19
RS-002107,DOLLAR POINTER,POINTER,Wholesale,Piece,,PKR,236,228.92,7.0800000000000125,0.030000000000000054,0.03092783505154645,True,WS-RATES:59:20
RS-002108,PIANO GUM STICK 8G(BOX 12 PC),GUM STICK,Wholesale,Box,12,PKR,636,604.2,31.799999999999955,0.049999999999999926,0.05263157894736834,True,WS-RATES:59:21
RS-002109,DOLLAR POINTER ERASABLE,POINTER,Wholesale,Piece,,PKR,216,209.52,6.47999999999999,0.029999999999999954,0.03092783505154634,True,WS-RATES:59:22
RS-002110,PIANO GOLD GEL PEN,BALL POINT,Wholesale,Piece,,PKR,535,508,27,0.05046728971962617,0.0531496062992126,True,WS-RATES:59:23
RS-002111,PIANO GUM STICK 8 G(1 PC),GUM STICK,Individual,Piece,1,PKR,53,50.35,2.6499999999999986,0.049999999999999975,0.05263157894736839,True,WS-RATES:59:24
RS-002112,PIANO JELFLO,BALL POINT,Wholesale,Piece,,PKR,220,209,11,0.05,0.05263157894736842,True,WS-RATES:59:25
RS-002113,PIANO MARKER,MARKER,Wholesale,Piece,,PKR,115,109.25,5.75,0.05,0.05263157894736842,True,WS-RATES:59:26
RS-002114,PIANO SUPER GEL,GEL PEN,Wholesale,Piece,,PKR,445,423,22,0.04943820224719101,0.05200945626477541,True,WS-RATES:59:27
RS-002115,DOLLAR GL2,GEL PEN,Wholesale,Piece,,PKR,359,348.23,10.769999999999982,0.02999999999999995,0.030927835051546337,True,WS-RATES:59:28
RS-002116,PIANO GLIGEL,GEL PEN,Wholesale,Piece,,PKR,240,228,12,0.05,0.05263157894736842,True,WS-RATES:59:29
RS-002117,PIANO FACTIS ERASER (WR 1) 14,ERASERS,Wholesale,Piece,,PKR,3168,3010,158,0.049873737373737376,0.05249169435215947,True,WS-RATES:59:30
RS-002118,TEMPO 12 COLOUR FULL,PENCIL COLOR,Wholesale,Piece,,PKR,183,173.85,9.150000000000006,0.05000000000000003,0.05263157894736845,True,WS-RATES:59:31
RS-002119,PIANO 12 FULL COLOUR,PENCIL COLOR,Wholesale,Piece,,PKR,190,180.5,9.5,0.05,0.05263157894736842,True,WS-RATES:59:32
RS-002120,PIANO CHILLI POP PENCIL,PENCILS,Wholesale,Piece,,PKR,170,161.5,8.5,0.05,0.05263157894736842,True,WS-RATES:59:33
RS-002121,PIANO BOARD MARKER(BOX),BOARD & PERMANENT,Wholesale,Box,,PKR,600,570,30,0.05,0.05263157894736842,True,WS-RATES:59:34
RS-002122,DOLLAR 12 COLOUR FULL,PENCIL COLOR,Wholesale,Piece,,PKR,257,249.29,7.710000000000008,0.03000000000000003,0.030927835051546424,True,WS-RATES:59:35
RS-002123,PIANO PERMANENT MARKER(BOX),BOARD & PERMANENT,Wholesale,Box,,PKR,538,511,27,0.05018587360594796,0.05283757338551859,True,WS-RATES:59:36
RS-002124,DOLLAR 12 COLOUR HALF,PENCIL COLOR,Wholesale,Piece,,PKR,164,159.2,4.800000000000011,0.029268292682926897,0.030150753768844296,True,WS-RATES:59:37
RS-002125,PIANO BOARD INK 15ML,BOARD INK,Wholesale,Piece,,PKR,74,71.78,2.219999999999999,0.029999999999999985,0.030927835051546376,True,WS-RATES:60:2
RS-002126,DOLLAR 12 DUAL COLOUR,PENCIL COLOR,Wholesale,Piece,,PKR,277,268.69,8.310000000000002,0.03000000000000001,0.0309278350515464,True,WS-RATES:60:3
RS-002127,PIANO BOARD INK 15ML (BOX),BOARD INK,Wholesale,Box,,PKR,888,843.6,44.39999999999998,0.049999999999999975,0.05263157894736839,True,WS-RATES:60:4
RS-002128,DOLLAR 6 DUAL COLOUR,PENCIL COLOR,Wholesale,Piece,,PKR,144,139.8,4.199999999999989,0.029166666666666587,0.03004291845493554,True,WS-RATES:60:5
RS-002129,PIANO POINT .8,BALL POINT,Wholesale,Piece,,PKR,160,152,8,0.05,0.05263157894736842,True,WS-RATES:60:6
